city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,company_type,last_new_job,training_hours,target,gender_Female,gender_Male,gender_Not provided,gender_Other,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM
0.624,1,0.0,3.0,1,1.0,3.0,1,84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8959999999999999,0,1.0,1.0,6,4.0,5.0,1,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.878,0,0.0,0.0,6,1.0,6.0,3,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.804,1,0.0,2.0,10,4.0,6.0,1,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,1.0,9,4.0,6.0,5,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,1.0,2.0,18,4.0,5.0,1,47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,20,3.0,2.0,1,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,2.0,5,5.0,6.0,1,102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.754,1,0.0,0.0,3,3.0,5.0,0,109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.939,1,0.0,1.0,6,2.0,6.0,1,134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,6,3.0,4.0,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,6,8.0,6.0,1,104,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.887,0,2.0,3.0,8,5.0,5.0,0,106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,0,0.0,0.0,6,4.0,6.0,0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.84,1,0.0,3.0,19,4.0,6.0,1,102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,2.0,3,6.0,6.0,1,242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,6,2.0,5.0,1,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.913,1,0.0,3.0,20,8.0,6.0,5,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.682,0,2.0,3.0,7,6.0,6.0,0,21,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,3.0,6.0,5,226,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,10,8.0,6.0,1,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.878,1,0.0,3.0,20,8.0,6.0,5,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,2.0,3.0,6,1.0,3.0,0,98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,3.0,0,5.0,5.0,1,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.92,1,0.0,3.0,20,2.0,5.0,4,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,8,8.0,6.0,1,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,3.0,20,4.0,6.0,4,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.887,1,0.0,3.0,20,6.0,6.0,5,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,0,0.0,1.0,1,4.0,6.0,0,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.767,0,2.0,3.0,2,3.0,6.0,0,62,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.691,1,0.0,3.0,20,2.0,6.0,5,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,3.0,4,7.0,5.0,1,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.897,1,0.0,2.0,20,4.0,6.0,5,116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.92,1,0.0,3.0,5,7.0,6.0,2,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.915,1,0.0,2.0,20,1.0,6.0,1,104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.878,1,0.0,2.0,20,3.0,6.0,5,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,2.0,8,3.0,6.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.913,1,0.0,1.0,14,1.0,6.0,5,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,4,5.0,6.0,2,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,3.0,5.0,5,77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.762,0,2.0,3.0,6,5.0,5.0,1,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,1.0,6,3.0,5.0,1,85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,5,7.0,6.0,2,51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,2.0,17,2.0,5.0,1,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,1,0.0,3.0,4,4.0,5.0,1,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.527,0,2.0,1.0,2,3.0,5.0,1,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8270000000000001,1,0.0,2.0,20,5.0,6.0,5,160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.55,0,2.0,1.0,5,4.0,5.0,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,2.0,3.0,4,4.0,5.0,2,236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.923,1,0.0,3.0,14,5.0,6.0,1,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,2.0,3.0,3,8.0,6.0,1,51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,6,4.0,6.0,3,166,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.893,1,0.0,2.0,17,3.0,6.0,5,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8270000000000001,1,2.0,2.0,7,5.0,5.0,2,92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,2.0,20,8.0,4.0,4,154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.92,1,0.0,2.0,9,4.0,6.0,1,144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,4.0,6.0,1,27,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,4.0,19,4.0,6.0,5,152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,6.0,4.0,5,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.682,1,0.0,3.0,5,3.0,6.0,1,37,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.939,1,0.0,3.0,15,4.0,6.0,1,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,0,0.0,2.0,5,8.0,6.0,0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.89,1,0.0,3.0,15,5.0,6.0,0,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,8.0,6.0,2,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.939,1,0.0,3.0,8,4.0,6.0,2,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.84,1,2.0,3.0,6,4.0,6.0,4,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,2.0,16,5.0,6.0,2,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.836,1,0.0,2.0,20,4.0,6.0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.899,1,0.0,2.0,20,1.0,3.0,1,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.899,1,0.0,3.0,16,5.0,5.0,4,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.83,1,0.0,3.0,10,4.0,6.0,2,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,0,2.0,1.0,4,8.0,6.0,1,194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6659999999999999,0,0.0,3.0,6,2.0,5.0,0,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.913,1,0.0,3.0,10,3.0,6.0,5,163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.802,0,0.0,4.0,18,4.0,4.0,5,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.893,1,0.0,3.0,13,6.0,6.0,4,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.878,1,0.0,1.0,11,7.0,6.0,3,178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,1.0,20,6.0,6.0,5,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,3,3.0,6.0,1,118,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,4.0,20,4.0,2.0,1,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,3.0,5.0,5,43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,0,0.0,1.0,2,4.0,5.0,0,59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,16,2.0,6.0,5,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.939,0,2.0,3.0,7,4.0,4.0,2,78,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.789,0,2.0,3.0,5,3.0,6.0,0,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,1,4.0,4.0,1,53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,4.0,5.0,1,122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.924,1,0.0,2.0,15,6.0,6.0,4,116,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.493,0,0.0,3.0,2,2.0,5.0,1,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,0,2.0,3.0,3,4.0,6.0,1,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,20,4.0,6.0,1,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,0,0.0,2.0,13,4.0,6.0,0,62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.893,1,1.0,3.0,12,7.0,6.0,2,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,5,5.0,4.0,1,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.924,0,2.0,1.0,6,4.0,6.0,0,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897,1,0.0,2.0,8,8.0,6.0,1,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,3,5.0,5.0,1,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,6,8.0,6.0,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,0.0,1.0,3,3.0,6.0,0,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.91,1,0.0,3.0,20,4.0,6.0,1,91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,2.0,15,3.0,6.0,5,204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,1,0.0,3.0,11,4.0,6.0,2,76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,20,4.0,6.0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.804,1,0.0,3.0,0,3.0,6.0,2,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,2.0,1.0,4,3.0,5.0,1,154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,4.0,6.0,5,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,1.0,3,4.0,6.0,0,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897,1,0.0,2.0,10,6.0,6.0,2,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.855,1,0.0,3.0,6,3.0,6.0,2,188,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,13,4.0,5.0,5,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,2.0,3.0,6,5.0,5.0,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.89,0,2.0,3.0,2,4.0,5.0,1,29,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.92,1,0.0,3.0,8,6.0,6.0,1,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,2.0,14,3.0,6.0,4,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,5,4.0,6.0,1,124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,4.0,20,5.0,2.0,5,184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,1,0.0,2.0,9,4.0,6.0,2,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.804,1,0.0,1.0,15,3.0,6.0,5,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.897,1,0.0,4.0,20,8.0,6.0,5,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,3.0,20,4.0,6.0,5,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,4,5.0,4.0,1,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.899,1,0.0,2.0,6,8.0,6.0,1,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,1.0,9,6.0,6.0,3,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,1.0,7,4.0,4.0,2,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698,0,2.0,3.0,7,3.0,4.0,2,54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.887,0,2.0,2.0,3,3.0,4.0,1,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.691,0,1.0,3.0,1,5.0,6.0,0,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.925,0,2.0,3.0,2,4.0,4.0,1,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.893,0,0.0,2.0,11,4.0,6.0,1,90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.926,1,0.0,3.0,20,4.0,6.0,2,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,7,4.0,5.0,1,16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.624,1,0.0,3.0,1,8.0,6.0,1,167,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.893,0,0.0,3.0,20,6.0,5.0,5,78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.804,1,0.0,2.0,4,3.0,6.0,4,148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.893,0,0.0,3.0,20,4.0,6.0,3,166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,1.0,6,4.0,4.0,1,45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,10,3.0,5.0,2,153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.887,1,0.0,3.0,2,2.0,6.0,1,218,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.74,0,0.0,3.0,5,8.0,6.0,2,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.899,1,0.0,3.0,20,8.0,6.0,2,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,20,4.0,6.0,5,56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.903,1,0.0,3.0,19,3.0,6.0,3,160,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,0,2.0,3.0,2,4.0,6.0,0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,10,3.0,6.0,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.887,0,2.0,1.0,4,5.0,6.0,0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.624,1,0.0,2.0,10,4.0,6.0,4,44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,3,8.0,1.0,1,134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,5.0,5.0,5,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6659999999999999,0,0.0,3.0,3,3.0,5.0,2,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,0,0.0,1.0,5,6.0,6.0,3,39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.698,1,0.0,1.0,8,3.0,6.0,5,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,20,4.0,4.0,1,182,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.624,1,0.0,2.0,4,7.0,6.0,2,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,1.0,10,4.0,6.0,2,38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.939,1,2.0,1.0,5,8.0,6.0,2,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,1,1.0,6.0,1,125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,0,2.0,5.0,1,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.926,1,0.0,2.0,17,4.0,6.0,5,103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.55,1,0.0,3.0,16,3.0,6.0,5,42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,0,0.0,3.0,0,4.0,5.0,5,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,0.0,2.0,17,4.0,2.0,5,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,2,8.0,6.0,1,92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.91,0,1.0,3.0,1,7.0,6.0,1,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,0,0.0,3.0,15,6.0,6.0,5,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,12,4.0,6.0,5,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.91,0,0.0,1.0,2,4.0,6.0,0,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.691,1,0.0,3.0,3,3.0,5.0,5,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,5,4.0,2.0,1,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,2.0,3.0,1,3.0,6.0,1,25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.754,1,0.0,3.0,7,4.0,5.0,1,27,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,0,0.0,2.0,19,8.0,6.0,5,44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.893,1,1.0,3.0,17,3.0,6.0,5,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.939,1,0.0,3.0,20,3.0,6.0,1,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,3,4.0,2.0,2,34,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.624,0,0.0,1.0,2,3.0,6.0,0,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,4,4.0,4.0,1,114,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,2.0,10,5.0,6.0,2,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,9,8.0,6.0,0,80,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,2.0,7,4.0,4.0,1,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.926,1,0.0,3.0,10,4.0,6.0,1,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.767,1,0.0,3.0,15,4.0,5.0,1,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6659999999999999,1,0.0,3.0,6,3.0,5.0,1,134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.794,1,0.0,3.0,9,5.0,6.0,2,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.91,1,0.0,3.0,15,5.0,6.0,5,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.913,1,0.0,3.0,11,3.0,6.0,1,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,8,8.0,6.0,5,53,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,1,0.0,3.0,2,1.0,5.0,2,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.92,1,0.0,2.0,20,4.0,6.0,2,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.804,1,0.0,2.0,15,6.0,6.0,3,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.624,1,0.0,3.0,7,4.0,6.0,1,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.887,1,0.0,3.0,5,8.0,6.0,1,222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.92,0,2.0,3.0,14,4.0,5.0,0,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
